2,1990.564211
4,1012.029943
8,527.293878
2,1989.345964
4,1012.892507
8,527.002010
2,1989.732263
4,1012.037308
8,527.287587
2,1989.558851
4,1012.685880
8,527.155682
2,1989.346275
4,1012.905787
8,527.320574
